-- Insert DoctorSchedules Data
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('415a74d5-c5da-4a1e-bf53-1504977541bd', '2025-09-13', 'b1f5a110-0001-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('353121f1-ed60-4126-9302-8e22d4af39b4', '2025-09-16', 'b1f5a110-0018-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('303ddb7f-c8d3-49a9-87ba-ddc814c5e884', '2025-09-17', 'b1f5a110-0018-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('13141e13-4f7a-49b6-ad57-fd62b98603b7', '2025-09-18', 'b1f5a110-0018-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('10841b9a-86e5-40a0-b0dc-a90e811d3f85', '2025-09-19', 'b1f5a110-0018-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('7e1212dc-9d89-478e-a97b-6e7f7353da78', '2025-09-13', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('a4e01d9b-132b-458b-8813-59a09f4b31bd', '2025-09-14', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('dcc8ede2-b177-4dad-af2f-b020028ed773', '2025-09-15', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('cd7815d0-5a97-4110-a893-74ab3b10850b', '2025-09-16', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('132d2fd4-6456-4733-bc93-2fa521787490', '2025-09-17', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e2d46653-8014-4800-b6ba-aa2a4813180e', '2025-09-18', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('567a75d6-1c7b-425c-9b0d-84823d3f504c', '2025-09-19', 'b1f5a110-0019-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e3163371-0716-436c-b496-9369ed28e24c', '2025-09-13', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5127b98b-a283-40d2-9bbe-eea77dd58b4f', '2025-09-14', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('14abb9cb-5e76-4547-90eb-7b88ee0c0654', '2025-09-15', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('ec041b31-8748-4f52-9141-f5ab63243575', '2025-09-16', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('c0755b03-aa43-4ac3-a1c1-bd9ac8b36a8d', '2025-09-17', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('31708e7e-7f20-49cd-bbd1-e68242dea008', '2025-09-18', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('4969dd73-66de-4aca-bf1e-b6292f08fcca', '2025-09-19', 'b1f5a110-0020-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('30245618-d6e0-445c-a631-f2317f60cd24', '2025-09-13', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('2f214dc0-c470-4b31-bdbc-4ee82d9a96bd', '2025-09-14', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('75edd913-d9ea-4815-9fcc-ff91eea9ed3c', '2025-09-15', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('f4d2ffb2-ac75-4804-8314-7ef95b4fec4a', '2025-09-16', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('ac6511a0-478d-43d6-aaee-d9eeea1e1834', '2025-09-17', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('225f9cc6-fbcb-4ff1-83e5-5bfdc650d203', '2025-09-18', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('6028db8a-f9df-4b72-bb2e-72be70fdc076', '2025-09-19', 'b1f5a110-0021-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e3b1405c-f3f2-4b2a-84bb-cfdeb10cb030', '2025-09-13', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('8520bede-a87d-45da-94de-c02a55fd7f23', '2025-09-14', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('240faa73-528a-4a06-8a25-3614f768e1e6', '2025-09-15', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('681ffabc-b8b7-49cd-9d79-ae63f808b879', '2025-09-16', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('fba3a722-6b47-4cc9-97e4-c890ba44712e', '2025-09-17', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('3c5dd77f-b48b-4556-a99b-a8ff4da0b1f2', '2025-09-18', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('a458ea7d-5cb2-486e-bb7d-4b6ba3984ca5', '2025-09-19', 'b1f5a110-0022-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('31fd2196-fde2-44c1-be78-fbc6dc5583e7', '2025-09-13', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('4d9e88d0-00ec-4a85-a5c7-cee0a1c06820', '2025-09-14', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('73ecba72-bed9-4e52-9161-ee3d4f9613c7', '2025-09-15', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e7c69138-ba0c-40ca-a05b-8bd01b6e815b', '2025-09-16', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('c9b4b9bc-ff7f-4bc4-bf5b-58b2f0de5781', '2025-09-17', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('7dc40d20-40c3-4c5f-bd95-6c336b54215b', '2025-09-18', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5986e4ac-a248-4e4f-a4e4-fb893b527b79', '2025-09-19', 'b1f5a110-0023-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('decebb76-ff7f-4a31-9332-862065bcf350', '2025-09-13', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('92c73862-8943-4835-b493-e69e61ec0573', '2025-09-14', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('2dfe1fb9-83f1-4ff0-8376-d55ad1b6ff05', '2025-09-15', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('bfd18716-4d76-4dd0-abb3-715d36943d83', '2025-09-16', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('17405119-da4a-49d8-a193-340f915d5b39', '2025-09-17', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('62cedacc-d613-482e-83fb-acfa2855ea62', '2025-09-18', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('3d49c8e2-7590-445c-98e4-ebb418d3d80c', '2025-09-19', 'b1f5a110-0024-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('dfdc7e83-d647-4eee-8f04-e5be944b6e77', '2025-09-13', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('cd263dc4-ddc3-4dd8-91b7-d4f7f29cb9bc', '2025-09-14', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('70f513ba-6f9b-4f2e-ba14-e2235ad40655', '2025-09-15', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('7ef4c401-b8d8-44ef-a1f9-afa1224b876f', '2025-09-16', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e7fe244e-e1f6-462f-985b-56ca11077b24', '2025-09-17', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('3326573e-dcb9-4236-8ba2-56307db34462', '2025-09-18', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('16dd386f-4582-4389-ab0a-8f75891601a1', '2025-09-19', 'b1f5a110-0025-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('502032a3-2fcf-4482-adfe-732c825ab214', '2025-09-13', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5280f864-c851-456b-acd4-5d7365c47e30', '2025-09-14', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('230cb507-ee8c-4a05-85c9-3dd7eb50503e', '2025-09-15', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('aa3bd804-1a46-40b1-a219-05a01a350837', '2025-09-16', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('9f456d7d-971e-429b-a61e-6784148d907c', '2025-09-17', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('c723d98c-d556-4a90-8b56-9fed0b3e5ae5', '2025-09-18', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('26adaaa2-35e6-4041-b4c3-4493d8bb0d1a', '2025-09-19', 'b1f5a110-0026-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5821e6a7-37f4-4df6-97d5-baa83a3e2e1d', '2025-09-13', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('3ece134b-53b3-4e4b-aa59-6fb048e1d31a', '2025-09-14', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('d025760d-ac31-4695-8492-11c8e8ef5d63', '2025-09-15', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('f0298bb5-6d65-42ad-9d0a-5555686cba53', '2025-09-16', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('24a5f8bf-3a0b-4ec6-954a-0c2902eb1394', '2025-09-17', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('003d156c-949a-4daa-a70b-b10a07c2f374', '2025-09-18', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('144c44a2-c179-4107-906d-9c3321b6c11b', '2025-09-19', 'b1f5a110-0027-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('63d1af29-5dfa-4754-bb45-c58fde597b4a', '2025-09-13', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('7e8f361f-8dcf-49d6-af2b-676c36017ddd', '2025-09-14', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5bc42556-429b-4f5b-b77f-5755de6a01f4', '2025-09-15', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('df32933f-3511-49e7-bd30-1326341231d8', '2025-09-16', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('848d9019-02ad-4d4d-a944-55ed5f2a2fe2', '2025-09-17', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('af2d5b32-9cc5-4e34-af33-bb8e23d760d6', '2025-09-18', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('09737549-30d4-430a-acc7-fcaffcf34d3c', '2025-09-19', 'b1f5a110-0028-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('af5f7679-8159-45f3-8c30-12bb4c67dccf', '2025-09-13', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('e973ab5e-078b-425e-b9b1-20d7d28e76ee', '2025-09-14', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('dfbd68c0-b2d2-4424-aec1-a275bdc828b5', '2025-09-15', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('f5260f42-2312-49f8-96e3-a2ff0ae367af', '2025-09-16', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('d3824bd5-e426-4ce9-bc16-fd7830ccb674', '2025-09-17', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('375b3755-3d7c-4060-a620-dce6d16b665e', '2025-09-18', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('512c91c0-4acd-4620-ae33-522ff58e2a96', '2025-09-19', 'b1f5a110-0029-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('5e435303-be25-4a88-aaa0-4e644abea507', '2025-09-13', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('441ff329-7d30-4895-ab8b-14fe67717c64', '2025-09-14', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('a5a6fa36-db8c-4094-b726-f079e1ac1ff8', '2025-09-15', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('d6eae0eb-499a-4f00-b821-85aff664a318', '2025-09-16', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('50f841a1-6f35-4549-86f7-3a06ded3eb40', '2025-09-17', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('96a9829d-87ae-404a-b75b-534929f6ff87', '2025-09-18', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);
INSERT INTO DoctorSchedules (ScheduleID, Date, DoctorID, IsAvailable) VALUES ('846342c0-c440-46ed-a6f3-a8cc669c776f', '2025-09-19', 'b1f5a110-0030-4e23-bc11-aaa111111111', TRUE);

-- Insert DoctorTimeSlots Data
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('61c8147d-79d0-423f-8417-5c392dc85871', '09:00:00', '09:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('337fa6d5-746a-4b94-b398-444466f70390', '09:30:00', '10:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('efda7fb2-3c5e-47f1-8ec6-bf9a9e46b1f4', '10:00:00', '10:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fa5dce52-bbe8-4997-b510-d4bd8a2fa9bc', '10:30:00', '11:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('7831a370-cef3-4a83-85da-d15350d4a969', '11:00:00', '11:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('ffc9ad36-2ac1-4570-aeab-1866e935dba8', '11:30:00', '12:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e4cdb640-4763-468c-86db-1d571d62c20b', '12:00:00', '12:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9890c307-44c7-4fa3-b6e2-1a08bbc8ebe9', '12:30:00', '13:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('02349266-9187-4fe3-82c5-e74d3820d117', '13:00:00', '13:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c1fa3952-e10f-4440-a3dc-f09484087173', '13:30:00', '14:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b8fee03f-f332-43a8-bd0c-2ede02a03352', '14:00:00', '14:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('cc627c74-1d95-436a-b0f7-4f4eeb2ea3fb', '14:30:00', '15:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('e07f36a2-bf1d-4fd1-b3b6-fc71a58a9537', '15:00:00', '15:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8363cf49-d605-4a7c-b46a-53134ff76f0e', '15:30:00', '16:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('27a011e7-7423-48f5-bb45-9d4145e39960', '16:00:00', '16:30:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c4af44f5-9f83-4927-95fc-563bc9792806', '16:30:00', '17:00:00', '415a74d5-c5da-4a1e-bf53-1504977541bd', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('fbc83a97-08c8-4b81-967b-1d3dda218f45', '09:00:00', '09:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('76a4eab2-97ad-439b-a02d-bf47c3a5c01a', '09:30:00', '10:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d7119b95-80f6-4ceb-90fa-5641da78922b', '10:00:00', '10:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('8348ec36-b68c-49de-ae13-27272cbe0308', '10:30:00', '11:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('114e96c6-4611-410a-ab87-39f6323a4bfb', '11:00:00', '11:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('0e72f0fc-f4e8-4f8e-9a54-e3b1d03308b1', '11:30:00', '12:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('66b1abb7-ae22-4d4e-ae3f-ba36d06650fb', '12:00:00', '12:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('07fa6332-dea0-4b52-bdf1-df7d0ddede10', '12:30:00', '13:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('28dfe1e1-fda5-4189-a358-1d352da389bb', '13:00:00', '13:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('b7ca857b-fbf8-4ef3-b7d7-83485ecb0aae', '13:30:00', '14:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('de5414b0-c88e-4319-9057-80c98dc2bf92', '14:00:00', '14:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('c4b00923-7e3a-48a5-a655-b9129fcdf1bd', '14:30:00', '15:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('d454faa7-50ce-4086-8214-13ba818e3a1f', '15:00:00', '15:30:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
INSERT INTO DoctorTimeSlots (SlotID, StartTime, EndTime, ScheduleID, IsFree) VALUES ('9e4a032a-57ce-4180-9675-53ce50f26b13', '15:30:00', '16:00:00', '9bfc2ef7-1e6f-476c-9cd3-0d6b269c5695', TRUE);
